"","HomePlanet","CryoSleep","Destination","Age","VIP","RoomService","FoodCourt","ShoppingMall","Spa","VRDeck","Cabin1","Cabin2","Cabin3","PassengerId","Transported","Name"
"12062","Europa","True","TRAPPIST-1e",31,"False",0,0,0,0,0,"B",145.888414757158,"P","7368_01",NA,"Frolestty"
"12063","Mars","False","TRAPPIST-1e",31,"False",953,0,20,382,556,"F",1524,"P","7369_01",NA,NA
"12064","Europa","True","TRAPPIST-1e",21,"False",0,0,0,0,0,"B",275,"S","7373_01",NA,"Unrent"
"12065","Europa","True","TRAPPIST-1e",47,"False",0,0,0,0,0,"B",275,"S","7373_02",NA,"Unrent"
"12066","Earth","False","TRAPPIST-1e",19,"False",0,1,757,12,18,"E",493,"S","7375_01",NA,"Gilleranks"
"12067","Earth","False","TRAPPIST-1e",33,"False",157,645,0,1447,1,"F",1528,"P","7378_01",NA,"Floways"
"12068","Europa","False","TRAPPIST-1e",25,"False",0,0,0,0,0,"B",276,"S","7380_01",NA,"Witicheal"
"12069","Europa","True","TRAPPIST-1e",16,"False",0,0,0,0,0,"B",276,"S","7380_02",NA,"Witicheal"
"12070","Europa","False","TRAPPIST-1e",44,"False",334,80,0,1019,1966,"B",276,"S","7380_03",NA,"Witicheal"
"12071","Europa","False","TRAPPIST-1e",9,"False",0,0,0,0,0,"B",276,"S","7380_04",NA,"Witicheal"
"12072","Earth","True","PSO J318.5-22",15,"False",0,0,0,0,0,"G",1187,"P","7381_01",NA,"Watkinsones"
"12073","Earth","True","PSO J318.5-22",34,"False",0,0,0,0,0,"G",1197,"S","7382_01",NA,"Mcdon"
"12074","Earth","True","55 Cancri e",24,"False",0,0,0,0,0,"G",1188,"P","7383_01",NA,"Leonadorsen"
"12075","Earth","False","TRAPPIST-1e",39,"False",350,134,0,0,319,"F",1529,"P","7383_02",NA,"Leonadorsen"
"12076","Earth","False","TRAPPIST-1e",27,"False",837,0,0,36,0,"E",494,"S","7384_01",NA,"Shephendry"
"12077","Earth","True","TRAPPIST-1e",34,"False",0,0,0,0,0,"G",1189,"P","7386_01",NA,"Summington"
"12078","Mars","True","TRAPPIST-1e",24,"False",0,0,0,0,0,"F",1530,"P","7389_01",NA,"Anake"
"12079","Europa","False","TRAPPIST-1e",43,"False",0,0,0,0,0,"B",243,"P","7397_01",NA,"Heeroling"
"12080","Earth","False","PSO J318.5-22",41,"False",366,0,0,17,331,"F",1532,"P","7400_01",NA,"Waderoachez"
"12081","Earth","True","TRAPPIST-1e",26,"False",0,0,0,0,0,"G",1199,"S","7404_01",NA,"Stanleyd"
"12082","Mars","False","TRAPPIST-1e",27,"False",213,1083,1,0,1,"E",480,"P","7407_01",NA,"Staf"
"12083","Earth","False","TRAPPIST-1e",39,"False",791,0,0,94,0,"F",1037.8484367369,"S","7409_01",NA,"Solinez"
"12084","Earth","False","TRAPPIST-1e",34,"False",0,14,775,14,0,"F",1421,"S","7409_02",NA,"Solinez"
"12085","Europa","True","55 Cancri e",33,"False",0,0,0,0,0,"C",273,"S","7412_01",NA,"Ambleetive"
"12086","Earth","True","TRAPPIST-1e",16,"False",0,0,0,0,0,"G",1196,"P","7413_01",NA,"Bushafford"
"12087","Earth","True","TRAPPIST-1e",6,"False",0,0,0,0,0,"G",1196,"P","7413_02",NA,"Bushafford"
"12088","Mars","False","55 Cancri e",13,"False",78,1,16,5,1868,"D",222,"S","7414_01",NA,"Knité"
"12089","Earth","False","TRAPPIST-1e",50,"False",14,0,3,483,0,"G",1202,"S","7415_01",NA,"Beckeetter"
"12090","Earth","False","TRAPPIST-1e",24,"False",31,0,232,232,1026,"F",1422,"S","7417_01",NA,"Leblanchez"
"12091","Earth","False","TRAPPIST-1e",18,"False",1551,228,0,225.907917233935,0,"G",1203,"S","7417_02",NA,"Leblanchez"
"12092","Earth","False","TRAPPIST-1e",24,"False",651,0,0,38,0,"F",1536,"P","7420_01",NA,"Georgasey"
"12093","Earth","True","PSO J318.5-22",16,"False",0,0,0,0,0,"G",1198,"P","7421_01",NA,"Fowlesterez"
"12094","Earth","False","PSO J318.5-22",22,"False",0,796,0,0,0,"F",1537,"P","7421_02",NA,"Fowlesterez"
"12095","Mars","False","TRAPPIST-1e",13,"False",1087,36,19,6,0,"F",1538,"P","7423_01",NA,"Racke"
"12096","Mars","True","55 Cancri e",29,"False",0,0,0,0,0,"F",1538,"P","7423_02",NA,"Racke"
"12097","Earth","False","TRAPPIST-1e",30,"False",0,0,61,566,0,"G",1199,"P","7424_01",NA,"Coolez"
"12098","Europa","True","TRAPPIST-1e",25,"False",0,0,0,0,0,"C",274,"S","7426_01",NA,"Swingse"
"12099","Europa","True","TRAPPIST-1e",23,"False",0,0,0,-3.80453002435388e-12,0,"C",274,"S","7426_02",NA,"Swingse"
"12100","Europa","True","55 Cancri e",28,"False",0,0,0,0,0,"C",274,"S","7426_03",NA,"Mallisly"
"12101","Earth","True","PSO J318.5-22",37,"False",0,0,0,0.0623850085112474,0,"G",1201,"P","7433_01",NA,"Ocherman"
"12102","Earth","False","TRAPPIST-1e",21,"False",0,0,3,0,1617,"E",482,"P","7434_01",NA,"Whitersone"
"12103","Europa","False","TRAPPIST-1e",54,"False",0,384,0,37,1721,"B",280,"S","7439_01",NA,"Pranscreer"
"12104","Europa","True","55 Cancri e",21,"False",0,0,0,0,0,"B",280,"S","7439_02",NA,"Pranscreer"
"12105","Earth","False","TRAPPIST-1e",36,"False",698,63,1,1,135,"F",917.443240935002,"P","7440_01",NA,"Pollarkeeks"
"12106","Europa","True","TRAPPIST-1e",21,"False",0,0,0,0,0,"B",245,"P","7441_01",NA,"Glousspidy"
"12107","Earth","True","PSO J318.5-22",21,"False",0,0,0,0,0,"G",1207,"S","7443_01",NA,"Woodwinez"
"12108","Earth","False","TRAPPIST-1e",23,"False",49,2110,8,0,568,"F",1542,"P","7451_01",NA,"Sextones"
"12109","Earth","False","PSO J318.5-22",40,"False",7,0,83,230,220,"G",1209,"S","7454_01",NA,"Fersongs"
"12110","Earth","False","TRAPPIST-1e",18,"False",0,0,0,0,677,"F",948.923042178605,"P","7463_01",NA,"Mickersones"
"12111","Earth","False","TRAPPIST-1e",25,"False",61,0,701,75,68,"E",497,"S","7465_01",NA,"Workmanson"
"12112","Mars","False","TRAPPIST-1e",24,"False",1289,0,0,0,0,"F",1425,"S","7466_01",NA,"Man"
"12113","Europa","False","TRAPPIST-1e",37,"False",0,203,0,603,629,"E",484,"P","7467_01",NA,"Geatenth"
"12114","Europa","False","TRAPPIST-1e",25,"False",13,2555.89630908492,0,1,132,"E",498,"S","7468_01",NA,"Unhaftimle"
"12115","Earth","False","TRAPPIST-1e",24,"False",433,110,209,23,0,"F",978.485702171394,"P","7469_01",NA,"Baxterson"
"12116","Earth","True","TRAPPIST-1e",3,"False",0,0,0,0,0,"G",1213,"S","7470_01",NA,"Conleydenan"
"12117","Earth","True","TRAPPIST-1e",2,"False",0,0,0,0,0,"G",1208,"P","7471_01",NA,NA
"12118","Earth","False","TRAPPIST-1e",22,"False",0,270,0,0,486,"G",1208,"P","7471_02",NA,"Fryersonis"
"12119","Earth","False","TRAPPIST-1e",24,"False",0,2,0,1,733,"F",1427,"S","7473_01",NA,"Mcintons"
"12120","Earth","False","55 Cancri e",17,"False",190,0,519,182,4,"F",1427,"S","7473_02",NA,"Mcintons"
"12121","Earth","True","TRAPPIST-1e",53,"False",0,0,0,0,0,"G",1214,"S","7474_01",NA,"Ricklaney"
"12122","Earth","False","TRAPPIST-1e",23,"False",11,1017,0,0,1,"F",1428,"S","7476_01",NA,"Chavezalez"
"12123","Earth","False","55 Cancri e",29,"False",84,123.654135014263,28,496,0,"F",1430,"S","7480_01",NA,"Jarvey"
"12124","Mars","True","TRAPPIST-1e",21,"False",0,0,0,0,0,"F",1547,"P","7482_01",NA,"Blie"
"12125","Earth","False","TRAPPIST-1e",22,"False",0,0,976,1713,0,"F",1547,"P","7482_02",NA,"Razo"
"12126","Earth","False","TRAPPIST-1e",2,"False",0,0,0,11.163272283314,0,"G",1211,"P","7489_01",NA,"Parrett"
"12127","Earth","False","TRAPPIST-1e",26.3671486227822,"False",606,23,3,16,154,"F",1548,"P","7489_02",NA,"Parrett"
"12128","Earth","False","TRAPPIST-1e",20,"False",0,0,0,0,306.283716227917,"G",1211,"P","7489_03",NA,"Parrett"
"12129","Earth","True","TRAPPIST-1e",14,"False",0,0,0,0,0,"G",1212,"P","7491_01",NA,"Duffmaney"
"12130","Earth","False","PSO J318.5-22",26,"False",0,742,0,0,1,"F",1549,"P","7493_01",NA,"Hurchez"
"12131","Earth","True","TRAPPIST-1e",23,"False",0,0,0,0,0,"G",1218,"S","7497_01",NA,"Brighttt"
"12132","Earth","False","TRAPPIST-1e",21,"False",331,3485,1110,598,248.322691047441,"G",1213,"P","7511_01",NA,"Mcneiderson"
"12133","Earth","False","TRAPPIST-1e",20,"False",0,709,0,6,1,"F",1556,"P","7516_01",NA,"Hoopez"
"12134","Earth","False","TRAPPIST-1e",19,"False",1651,0,0,0,1120,"F",1558,"P","7519_01",NA,"Avisnydes"
"12135","Europa","True","TRAPPIST-1e",29,"False",0,0,0,0,0,"D",225,"S","7526_01",NA,"Whifounrew"
"12136","Earth","True","TRAPPIST-1e",58,"False",0,0,0,0,0,"G",1220,"S","7528_01",NA,"Alldson"
"12137","Earth","True","55 Cancri e",13,"False",0,0,0,-6.31530383543577e-12,0,"G",1220,"S","7528_02",NA,"Alldson"
"12138","Earth","False","TRAPPIST-1e",32,"False",482,0,0,321,0,"F",1438,"S","7528_03",NA,"Alldson"
"12139","Earth","True","55 Cancri e",23,"False",0,0,0,0,0,"G",1220,"S","7528_04",NA,"Alldson"
"12140","Europa","True","55 Cancri e",38,"False",0,0,0,0,0,"B",285,"S","7530_01",NA,"Underative"
"12141","Europa","False","55 Cancri e",47,"False",0,3361,0,1344,3228,"B",285,"S","7530_02",NA,"Underative"
"12142","Europa","False","TRAPPIST-1e",38,"False",0,1222,0,734,3153,"B",285,"S","7530_03",NA,"Underative"
"12143","Europa","False","55 Cancri e",47,"False",0,744,0,8911,1165,"B",285,"S","7530_04",NA,"Underative"
"12144","Earth","True","55 Cancri e",20,"False",0,0,0,0,0,"G",1222,"S","7532_01",NA,"Curton"
"12145","Earth","True","55 Cancri e",32,"False",0,0,0,0,0,"G",1224,"S","7537_01",NA,"Bonnondry"
"12146","Europa","True","TRAPPIST-1e",42,"False",0,0,0,0,0,"C",242,"P","7539_01",NA,"Stichseary"
"12147","Europa","False","TRAPPIST-1e",34,"False",0,4402,9,788,79,"C",242,"P","7539_02",NA,"Stichseary"
"12148","Earth","False","TRAPPIST-1e",60,"False",0,30,173,572,0,"F",1563,"P","7540_01",NA,"Blangibson"
"12149","Mars","True","TRAPPIST-1e",30,"False",0,0,0,0,0,"F",1441,"S","7541_01",NA,"Pephe"
"12150","Mars","True","TRAPPIST-1e",11,"False",0,0,0,0,0,"F",1441,"S","7541_02",NA,"Seche"
"12151","Mars","True","TRAPPIST-1e",45,"False",0,0,0,0,0,"E",500,"S","7541_03",NA,"Pephe"
"12152","Europa","True","55 Cancri e",39,"True",0,0,-4.53667325928109e-12,0,0,"C",243,"P","7546_01",NA,"Airdring"
"12153","Earth","False","TRAPPIST-1e",19,"False",0,1379,0,70,0,"F",1565,"P","7547_01",NA,"Blange"
"12154","Earth","False","TRAPPIST-1e",18,"False",20,0,572,254,452,"F",1566,"P","7548_01",NA,"Mickersones"
"12155","Earth","False","PSO J318.5-22",34,"False",0,0,1349,1,0,"F",1443,"S","7551_01",NA,"Shawatson"
"12156","Earth","True","TRAPPIST-1e",23.5129632378878,"False",0,0,0,0,0,"G",1226,"S","7554_01",NA,"Solon"
"12157","Mars","False","55 Cancri e",30,"False",1487,306,478,65,1,"E",491,"P","7555_01",NA,"Kie"
"12158","Europa","True","TRAPPIST-1e",48,"False",0,0,0,0,0,"C",280,"S","7556_01",NA,"Mosteraked"
"12159","Europa","True","55 Cancri e",38,"False",0,0,0,0,0,"C",280,"S","7556_02",NA,"Mosteraked"
"12160","Europa","False","TRAPPIST-1e",33,"False",0,673,0,0,783,"C",165.64015639413,"P","7556_03",NA,"Mosteraked"
"12161","Europa","True","55 Cancri e",47,"False",0,0,0,0,0,"C",280,"S","7556_04",NA,"Spedlinale"
"12162","Mars","False","TRAPPIST-1e",29,"False",1118,0,606,50,0,"F",1567,"P","7557_01",NA,"Gine"
"12163","Mars","True","TRAPPIST-1e",8,"False",0,0,0,0,0,"F",1567,"P","7557_02",NA,"Gine"
"12164","Mars","True","TRAPPIST-1e",47,"False",0,0,0,0,0,"F",1567,"P","7557_03",NA,"Gine"
"12165","Mars","False","TRAPPIST-1e",26,"True",1141,315,652,0,0,"E",492,"P","7558_01",NA,"Fonie"
"12166","Mars","True","55 Cancri e",13,"False",0,0,0,0,0,"F",1568,"P","7558_02",NA,"Fonie"
"12167","Earth","False","TRAPPIST-1e",18,"False",0,75.1452627455168,0,645,4,"F",1446,"S","7562_01",NA,NA
"12168","Mars","False","TRAPPIST-1e",27,"False",1382,0,0,0,62,"F",1447,"S","7564_01",NA,"Knike"
"12169","Europa","False","TRAPPIST-1e",27,"False",0,1822,0,97,1165,"D",236,"P","7566_01",NA,"Curewhead"
"12170","Europa","False","TRAPPIST-1e",30,"False",0,0,0,0,0,"B",248,"P","7570_01",NA,"Filerst"
"12171","Europa","False","TRAPPIST-1e",25,"False",2044,10302,0,4,4009,"B",248,"P","7570_02",NA,"Filerst"
"12172","Mars","False","TRAPPIST-1e",26,"False",1022,0,140,20,0,"D",238,"P","7571_01",NA,"Pamca"
"12173","Earth","False","TRAPPIST-1e",20,"False",718,0,0,0,43,"F",1448,"S","7575_01",NA,"Sweenez"
"12174","Europa","False","TRAPPIST-1e",52,"False",0,3453,2228,7,2342,"E",503,"S","7581_01",NA,"Sageng"
"12175","Earth","True","TRAPPIST-1e",3,"False",0,0,0,0,0,"G",1218,"P","7582_01",NA,"Sancasey"
"12176","Earth","False","TRAPPIST-1e",6,"False",0,0,0,0,0,"G",1218,"P","7582_02",NA,"Sancasey"
"12177","Earth","False","TRAPPIST-1e",0,"False",0,0,0,0,0,"G",1218,"P","7582_03",NA,"Sancasey"
"12178","Earth","False","TRAPPIST-1e",22,"False",0,545,0,145,0,"F",1573,"P","7582_04",NA,"Sancasey"
"12179","Earth","True","TRAPPIST-1e",1,"False",0,0,0,0,0,"G",1218,"P","7582_05",NA,"Sancasey"
"12180","Earth","False","TRAPPIST-1e",44,"False",0,729,0,0,0,"F",1575,"P","7587_01",NA,"Workmans"
"12181","Earth","True","PSO J318.5-22",18,"False",0,0,0,0,0,"G",1220,"P","7589_01",NA,"Greenez"
"12182","Earth","False","TRAPPIST-1e",20,"False",0,7,1393,11,0,"F",1449,"S","7590_01",NA,"Anthompson"
"12183","Earth","False","TRAPPIST-1e",29,"False",150,1459,0,0,0,"E",494,"P","7591_01",NA,"Wolfernan"
"12184","Earth","False","TRAPPIST-1e",28,"False",71,296,323,2,0,"F",1576,"P","7591_02",NA,"Wolfernan"
"12185","Europa","True","55 Cancri e",39,"False",0,0,0,0,0,"A",82,"P","7593_01",NA,"Stersetery"
"12186","Earth","True","TRAPPIST-1e",11,"False",0,0,0,0,0,"G",1221,"P","7597_01",NA,"Thony"
"12187","Earth","True","PSO J318.5-22",2,"False",0,0,0,0,0,"G",1221,"P","7597_02",NA,NA
"12188","Earth","False","TRAPPIST-1e",15,"False",0,230,0,214,1106,"F",1577,"P","7597_03",NA,"Collinson"
"12189","Earth","True","TRAPPIST-1e",32,"False",0,0,0,0,0,"G",1221,"P","7597_04",NA,"Fisherry"
"12190","Earth","False","PSO J318.5-22",15,"False",1660,0,1245,0,0,"F",1577,"P","7597_05",NA,"Thony"
"12191","Earth","False","TRAPPIST-1e",1,"False",0,0,0,0,0,"G",1221,"P","7597_06",NA,"Collinson"
"12192","Earth","False","TRAPPIST-1e",20,"False",0,6,259,367,713,"F",1577,"P","7597_07",NA,"Fisherry"
"12193","Europa","True","55 Cancri e",25,"False",0,0,0,0,0,"A",91,"S","7600_01",NA,"Gloginded"
"12194","Europa","False","TRAPPIST-1e",32,"True",0,1111,80.0229234157431,1439,221,"A",91,"S","7600_02",NA,"Gloginded"
"12195","Europa","True","55 Cancri e",32,"False",0,0,0,0,0,"E",504,"S","7602_01",NA,"Folumorly"
"12196","Earth","False","TRAPPIST-1e",18,"False",0,1381,0,0,3,"F",1578,"P","7603_01",NA,"Cardners"
"12197","Earth","False","TRAPPIST-1e",49,"False",0,583,225,69,305,"F",1580,"P","7607_01",NA,"Coopezmaney"
"12198","Earth","False","55 Cancri e",2,"False",0,0,0,0,0,"G",1233,"S","7610_01",NA,"Spencervan"
"12199","Earth","False","TRAPPIST-1e",13,"False",117,679,0,0,25,"F",1455,"S","7610_02",NA,"Spencervan"
"12200","Mars","False","TRAPPIST-1e",28,"False",1626,0,0,208,91,"F",1581,"P","7611_01",NA,"Dun"
"12201","Mars","False","PSO J318.5-22",56,"False",90,0,82,0,519,"F",1581,"P","7611_02",NA,"Dun"
"12202","Earth","False","TRAPPIST-1e",27,"False",0,0,8,1227,13,"F",1456,"S","7612_01",NA,"Mckins"
"12203","Earth","True","TRAPPIST-1e",34,"False",0,0,0,0,0,"G",1234,"S","7612_02",NA,"Mckins"
"12204","Europa","True","TRAPPIST-1e",28,"False",0,0,0,0,0,"B",249,"P","7613_01",NA,"Aindlylid"
"12205","Earth","False","TRAPPIST-1e",31,"False",0,0,114,4,901,"G",1222,"P","7615_01",NA,"Weberton"
"12206","Mars","False","TRAPPIST-1e",24,"False",85,0,1143.83713127788,0,30.8364606001072,"F",1582,"P","7617_01",NA,"Pelte"
"12207","Earth","True","TRAPPIST-1e",8,"False",0,0,0,0,0,"G",1236,"S","7619_01",NA,"Reidershley"
"12208","Earth","False","TRAPPIST-1e",20,"False",115.320467873147,399,2871,0,454,"G",1238,"S","7629_01",NA,"Buchansen"
"12209","Earth","False","PSO J318.5-22",63,"False",0,1362,0,18,358,"F",1459,"S","7629_02",NA,"Buchansen"
"12210","Earth","False","55 Cancri e",0,"False",0,0,0,0,0,"G",1238,"S","7629_03",NA,"Buchansen"
"12211","Earth","False","TRAPPIST-1e",13,"False",1118,0,93,5,393,"E",498,"P","7636_01",NA,"Davens"
"12212","Mars","False","TRAPPIST-1e",1,"False",0,0,0,0,0,"F",1460,"S","7637_01",NA,"Wist"
"12213","Mars","False","TRAPPIST-1e",13,"False",2758,0,571.184253191286,6,0,"F",1460,"S","7637_02",NA,"Staf"
"12214","Mars","False","TRAPPIST-1e",2,"False",0,0,0,0,0,"F",1460,"S","7637_03",NA,"Wist"
"12215","Earth","True","TRAPPIST-1e",18,"False",0,0,0,0,0,"G",1225,"P","7638_01",NA,"Popelacruz"
"12216","Mars","True","TRAPPIST-1e",30,"False",0,0,0,-6.56143583910307e-12,0,"F",1587,"P","7642_01",NA,"Tre"
"12217","Europa","True","55 Cancri e",35,"False",0,0,0,0,0,"B",291,"S","7645_01",NA,"Bagetvable"
"12218","Mars","False","55 Cancri e",28,"False",0,0,1171,0,0,"F",1588,"P","7648_01",NA,"Sutte"
"12219","Mars","True","TRAPPIST-1e",28,"False",0,0,0,0,0,"F",1589,"P","7651_01",NA,"Ropie"
"12220","Earth","False","TRAPPIST-1e",48,"False",0,0,0,909,0,"G",1243,"S","7653_01",NA,"Yanton"
"12221","Europa","True","TRAPPIST-1e",34,"False",0,0,0,0,0,"C",248,"P","7654_01",NA,"Gealter"
"12222","Earth","False","TRAPPIST-1e",16,"False",0,1000,1,0,0,"F",1462,"S","7655_01",NA,"Shawforden"
"12223","Earth","False","PSO J318.5-22",24,"False",12,158,0,0,1241,"F",1463,"S","7657_01",NA,"Romez"
"12224","Europa","False","TRAPPIST-1e",53,"False",5,2572,0,0,1731.83331766055,"B",293,"S","7658_01",NA,"Supred"
"12225","Earth","False","TRAPPIST-1e",24,"False",0,0,42,0,849,"F",1464,"S","7659_01",NA,"Conleydenan"
"12226","Mars","True","TRAPPIST-1e",32,"False",-1.5970158528944e-12,0,0,0,0,"F",1590,"P","7662_01",NA,"Erry"
"12227","Earth","True","55 Cancri e",15,"False",0,0,0,0,0,"G",1246,"S","7663_01",NA,"Barris"
"12228","Earth","False","PSO J318.5-22",24,"False",0,7,1,498,0,"G",1228,"P","7664_01",NA,"Mondalley"
"12229","Earth","False","TRAPPIST-1e",35,"False",13,0,682,0,67.0935118044111,"F",1592,"P","7668_01",NA,"Hubbarnett"
"12230","Europa","False","TRAPPIST-1e",42,"False",0,4583,0,5737,3860,"C",249,"P","7672_01",NA,"Valing"
"12231","Earth","False","PSO J318.5-22",18,"False",122,399,1,38,27,"F",1593,"P","7673_01",NA,NA
"12232","Earth","False","TRAPPIST-1e",15,"False",3,0,48,0,896,"F",1594,"P","7674_01",NA,"Mondsey"
"12233","Mars","False","TRAPPIST-1e",37,"False",414,991,288,0,0,"F",1595,"P","7675_01",NA,"Snoaf"
"12234","Mars","True","TRAPPIST-1e",35,"False",0,0,0,0,0,"E",505,"S","7681_01",NA,"Upead"
"12235","Earth","True","TRAPPIST-1e",34,"False",0,0,0,0,0,"G",1249,"S","7685_01",NA,"Patteraley"
"12236","Earth","True","55 Cancri e",21,"False",0,0,0,0,0,"G",1250,"S","7686_01",NA,"Barnoldeney"
"12237","Earth","False","TRAPPIST-1e",14,"False",113,0,940,3,21,"F",1600,"P","7695_01",NA,"Carvis"
"12238","Mars","False","TRAPPIST-1e",16,"False",643,163,954,0,0,"F",1468,"S","7701_01",NA,"Opité"
"12239","Earth","False","55 Cancri e",23,"False",0,7,1950,87,0,"F",1469,"S","7704_01",NA,"Mcgoway"
"12240","Europa","False","TRAPPIST-1e",53,"False",0,394,2646,99,113,"C",288,"S","7706_01",NA,"Clindy"
"12241","Europa","True","TRAPPIST-1e",18,"False",0,0,0,0,0,"B",297,"S","7718_01",NA,"Hontichre"
"12242","Earth","False","TRAPPIST-1e",16,"False",195,789,92,63,0,"F",1607,"P","7722_01",NA,"Simpsonks"
"12243","Europa","True","TRAPPIST-1e",34,"False",0,0,0,0,0,"D",243,"P","7725_01",NA,"Batonsufft"
"12244","Earth","True","TRAPPIST-1e",13,"False",0,0,0,0,0,"G",1241,"P","7726_01",NA,"Belley"
"12245","Earth","False","PSO J318.5-22",25,"False",10,6,0,1,570,"F",1473,"S","7730_01",NA,"Gibbsonton"
"12246","Earth","False","TRAPPIST-1e",43,"False",8,0,0,780,0,"G",731.295592793056,"P","7732_01",NA,"Thorney"
"12247","Mars","False","TRAPPIST-1e",39,"False",821,37,260,1,0,"F",1474,"S","7733_01",NA,"Hacle"
"12248","Earth","False","55 Cancri e",19,"False",0,257,431,0,5,"F",1608,"P","7734_01",NA,"Krampbelles"
"12249","Mars","False","TRAPPIST-1e",21,"False",489,15,6,777,1,"F",1475,"S","7735_01",NA,"Fine"
"12250","Earth","True","TRAPPIST-1e",20,"False",0,0,0,0,0,"G",1242,"P","7737_01",NA,"Howence"
"12251","Earth","False","PSO J318.5-22",16,"False",0,0,672,0,0,"F",1610,"P","7740_01",NA,"Daughessey"
"12252","Earth","False","TRAPPIST-1e",9,"False",0,0,0,0,0,"G",1243,"P","7740_02",NA,"Daughessey"
"12253","Earth","False","TRAPPIST-1e",18,"False",0,743,0,40,20,"F",1478,"S","7745_01",NA,"Kinson"
"12254","Earth","False","55 Cancri e",23,"False",0,299,1,69,374,"F",1479,"S","7750_01",NA,"Mirandry"
"12255","Earth","False","TRAPPIST-1e",36,"False",2,2141,0,0,8,"F",1481,"S","7756_01",NA,"Jacostaffey"
"12256","Earth","False","TRAPPIST-1e",30,"False",69,0,2,653,0,"F",1482,"S","7758_01",NA,"Mcdon"
"12257","Earth","False","TRAPPIST-1e",46,"False",11,52,666,0,0,"F",1483,"S","7759_01",NA,"Pugherman"
"12258","Earth","False","TRAPPIST-1e",22,"False",0,0,0,0,789,"E",509,"S","7762_01",NA,"Blandez"
"12259","Earth","True","TRAPPIST-1e",1,"False",0,0,0,0,0,"G",1255,"S","7765_01",NA,"Mejiamsey"
"12260","Earth","True","TRAPPIST-1e",21,"False",0,0,0,0,0,"G",1255,"S","7765_02",NA,"Mejiamsey"
"12261","Earth","True","TRAPPIST-1e",24,"False",0,0,0,0,0,"G",1255,"S","7765_03",NA,"Mejiamsey"
"12262","Earth","False","TRAPPIST-1e",51,"False",704,0,0,2,0,"G",1256,"S","7766_01",NA,"Pearsalason"
"12263","Earth","True","TRAPPIST-1e",26,"False",0,0,0,0,0,"G",1247,"P","7772_01",NA,"Josey"
"12264","Europa","False","55 Cancri e",35,"False",0,3495,0,53,758,"A",95,"S","7779_01",NA,"Hoorbaring"
"12265","Earth","False","PSO J318.5-22",22,"False",0,51.0884973940005,0,46,643,"G",1260,"S","7781_01",NA,"Kiddley"
"12266","Europa","True","55 Cancri e",30,"False",0,0,0,-3.24178017763188e-12,0,"B",302,"S","7792_01",NA,"Unsible"
"12267","Europa","True","TRAPPIST-1e",28,"False",0,0,0,0,0,"B",302,"S","7792_02",NA,"Unsible"
"12268","Europa","True","55 Cancri e",33,"False",0,0,0,0,0,"B",302,"S","7792_03",NA,"Presectle"
"12269","Europa","False","TRAPPIST-1e",56,"False",3,347,4,1263,1072,"B",302,"S","7792_04",NA,"Presectle"
"12270","Europa","True","55 Cancri e",32,"False",0,0,0,0,0,"B",302,"S","7792_05",NA,"Presectle"
"12271","Mars","False","TRAPPIST-1e",39,"False",1173,0,0,0,0,"E",511,"S","7794_01",NA,"Meau"
"12272","Earth","False","TRAPPIST-1e",25,"False",1014,0,69,22,3,"F",1618,"P","7795_01",NA,"Dickley"
"12273","Earth","False","TRAPPIST-1e",25,"False",0,31,952,0,0,"E",505,"P","7795_02",NA,"Dickley"
"12274","Earth","False","TRAPPIST-1e",34,"False",51,203,0,386,242,"G",1250,"P","7796_01",NA,"Mirezavis"
"12275","Earth","False","TRAPPIST-1e",28.9704755723821,"False",294,76,9,0,315.097935215692,"E",507,"P","7798_01",NA,"Burchard"
"12276","Earth","False","55 Cancri e",18,"False",0,0,1446,0,0,"F",1619,"P","7798_02",NA,"Burchard"
"12277","Earth","False","TRAPPIST-1e",18,"False",13,9,721,3,63,"G",1262,"S","7799_01",NA,"Vincenton"
"12278","Earth","False","TRAPPIST-1e",23,"False",502,2,52,0,2698,"F",860.224093582935,"P","7804_01",NA,"Beckerson"
"12279","Earth","True","PSO J318.5-22",21,"False",0,0,0,0,0,"G",1255,"P","7807_01",NA,"Blancoy"
"12280","Mars","True","TRAPPIST-1e",47,"False",0,0,0,0,0,"E",512,"S","7811_01",NA,"Pore"
"12281","Earth","False","TRAPPIST-1e",18,"False",0,563,93,0,75,"F",1623,"P","7814_01",NA,"Mcfaddoxter"
"12282","Earth","False","TRAPPIST-1e",43,"False",0,251,0,357,363,"F",1498,"S","7817_01",NA,"Hamberterry"
"12283","Earth","True","TRAPPIST-1e",18,"False",0,0,0,0,0,"G",1263,"S","7819_01",NA,"Estein"
"12284","Europa","False","TRAPPIST-1e",25,"False",2,1297,0,1261.69273009344,1339,"C",254,"P","7822_01",NA,"Prighty"
"12285","Earth","True","55 Cancri e",30,"False",0,0,0,0,0,"G",1265,"S","7823_01",NA,"Fredersend"
"12286","Mars","False","TRAPPIST-1e",21,"False",110,0,166,2412,0,"F",1625,"P","7825_01",NA,"Bine"
"12287","Mars","False","TRAPPIST-1e",24,"False",22,0,1968,0,0,"F",1625,"P","7825_02",NA,"Bine"
"12288","Mars","False","55 Cancri e",20,"False",5,1,477.548880450347,1479,0,"F",1625,"P","7825_03",NA,"Bine"
"12289","Europa","True","55 Cancri e",30,"False",0,0,0,0,0,"B",303,"S","7826_01",NA,"Timpeed"
