"","HomePlanet","CryoSleep","Destination","Age","VIP","RoomService","FoodCourt","ShoppingMall","Spa","VRDeck","Cabin1","Cabin2","Cabin3","PassengerId","Transported","Name"
"8049","Earth","False","TRAPPIST-1e",24,"False",13,221,0,1154,0,"F",1658,"S","8606_02","False","Wolffy"
"8050","Earth","False","TRAPPIST-1e",26,"False",0,0,148,551,89,"E",563,"S","8606_03","False","Wolffy"
"8051","Earth","False","PSO J318.5-22",21,"False",0,2202,9,71,100,"G",1387,"S","8607_01","True","Gainebergan"
"8052","Earth","False","TRAPPIST-1e",27,"False",0,0,2,994,0,"E",564,"S","8609_01","False","Cochrisons"
"8053","Earth","True","PSO J318.5-22",15,"False",0,0,0,0,0,"G",1398,"P","8610_01","True","Mayson"
"8054","Earth","False","55 Cancri e",24,"False",2,644,0,0,0,"F",1766,"P","8611_01","False","Mejiaddox"
"8055","Earth","False","TRAPPIST-1e",31,"False",4,9,870,0,0,"G",1399,"P","8612_01","False","Welles"
"8056","Earth","False","TRAPPIST-1e",10,"False",0,0,0,0,0,"G",1388,"S","8613_01","True",NA
"8057","Earth","False","TRAPPIST-1e",23,"False",4,3,1785,0,0,"G",1400,"P","8614_01","True",NA
"8058","Earth","False","55 Cancri e",50,"False",0,0,117,712,0,"E",565,"S","8615_01","True","Buckentry"
"8059","Earth","True","55 Cancri e",13,"False",0,0,0,0,0,"G",1389,"S","8615_02","True","Buckentry"
"8060","Mars","False","TRAPPIST-1e",43,"False",27,0,797,830,161,"F",1767,"P","8616_01","False","Coune"
"8061","Mars","True","55 Cancri e",20,"False",0,0,0,0,0,"F",1767,"P","8616_02","True","Coune"
"8062","Earth","False","TRAPPIST-1e",21,"False",11,1475,0,0,0,"F",1768,"P","8617_01","True","Cartiz"
"8063","Europa","False","55 Cancri e",18,"False",0,694,0,0,1370,"B",336,"S","8618_01","False","Resendent"
"8064","Europa","True","TRAPPIST-1e",16,"False",0,0,0,0,0,"B",336,"S","8618_02","True","Resendent"
"8065","Europa","False","TRAPPIST-1e",47,"False",187,268,977,3441,236,"E",566,"S","8619_01","False","Heermy"
"8066","Mars","False","TRAPPIST-1e",35,"True",1234,35,7,0,0,"F",1659,"S","8620_01","False","Crité"
"8067","Earth","False","TRAPPIST-1e",15,"False",9,731,85,0,537,"F",1006.17607952049,"P","8623_01","False","Hoffergess"
"8068","Earth","False","TRAPPIST-1e",46,"False",135,0,0,0,928,"F",1661,"S","8624_01","False","Kramorry"
"8069","Earth","True","TRAPPIST-1e",6,"False",0,0,0,0,0,"G",1390,"S","8624_02","False","Kramorry"
"8070","Earth","False","TRAPPIST-1e",26,"False",1,0,1,15,854,"F",1770,"P","8626_01","False","Corman"
"8071","Earth","False","PSO J318.5-22",49,"False",0,18,0,0,686,"F",1664,"S","8628_01","False","Johnsondez"
"8072","Earth","True","TRAPPIST-1e",28,"False",0,0,0,0,0,"G",1391,"S","8629_01","True","Hamberterry"
"8073","Mars","True","TRAPPIST-1e",37,"False",0,0,0,0,0,"E",553,"P","8631_01","False","Stité"
"8074","Earth","False","TRAPPIST-1e",17,"False",2,33,97,553,101.961930618445,"F",1665,"S","8633_01","False","Daughessey"
"8075","Earth","False","TRAPPIST-1e",38,"False",1739,0,0,83,0,"G",1392,"S","8634_01","False","Hurchez"
"8076","Earth","False","TRAPPIST-1e",18,"False",224,0,0,0,1384,"E",554,"P","8635_01","False","Welles"
"8077","Mars","True","TRAPPIST-1e",55,"False",0,0,0,0,0,"F",1772,"P","8636_01","True","Ruity"
"8078","Mars","True","TRAPPIST-1e",28,"False",0,0,0,0,0,"F",1773,"P","8637_01","True","Spien"
"8079","Mars","False","TRAPPIST-1e",25,"False",987,0,6221,141,0,"F",1773,"P","8637_02","True","Spien"
"8080","Mars","False","TRAPPIST-1e",17,"False",330,1,967,0,0,"E",555,"P","8637_03","False","Spien"
"8081","Earth","True","TRAPPIST-1e",22,"False",0,0,0,0,0,"G",1402,"P","8638_01","False","Holliams"
"8082","Earth","False","TRAPPIST-1e",4,"False",0,0,0,0,0,"G",1402,"P","8638_02","True","Holliams"
"8083","Earth","False","55 Cancri e",3,"False",0,0,0,0,0,"G",1402,"P","8638_03","True","Holliams"
"8084","Mars","True","TRAPPIST-1e",21,"False",0,0,0,0,0,"E",567,"S","8639_01","False","Berle"
"8085","Mars","False","TRAPPIST-1e",24,"False",1455,2207,163,2354,0,"D",260,"S","8639_02","False","Berle"
"8086","Earth","False","TRAPPIST-1e",50,"False",133,0,525,0,31,"F",1666,"S","8640_01","False","Hurchrisong"
"8087","Mars","False","TRAPPIST-1e",3,"False",0,0,0,0,0,"F",1667,"S","8641_01","True","Mille"
"8088","Mars","False","TRAPPIST-1e",19,"False",1146,0,3,0,0,"F",1667,"S","8641_02","False","Mille"
"8089","Mars","True","TRAPPIST-1e",22,"False",0,0,0,0,0,"F",1667,"S","8641_03","True","Mille"
"8090","Earth","False","PSO J318.5-22",20,"False",0,4,0,0,625,"F",1774,"P","8642_01","False","Berreranks"
"8091","Mars","False","TRAPPIST-1e",18,"False",2048,0,2,848,0,"F",1775,"P","8643_01","False","Ramad"
"8092","Earth","False","TRAPPIST-1e",27,"False",20,0,11,0,848,"F",1668,"S","8644_01","False","Dunnisey"
"8093","Earth","False","TRAPPIST-1e",29,"False",0,0,0,0,1972,"F",1668,"S","8644_02","False","Dunnisey"
"8094","Earth","False","55 Cancri e",23,"False",1,26,1908,318,0,"F",1776,"P","8645_01","True","Arneras"
"8095","Europa","True","TRAPPIST-1e",48,"False",0,0,0,0,0,"C",325,"S","8646_01","True","Vertfull"
"8096","Europa","False","TRAPPIST-1e",32,"False",0,1285,0,3030,334,"C",325,"S","8646_02","False","Vertfull"
"8097","Europa","True","TRAPPIST-1e",55,"False",0,0,0,0,0,"C",325,"S","8646_03","True","Vertfull"
"8098","Europa","False","55 Cancri e",49,"False",3,1108,2,5775,1964,"C",325,"S","8646_04","False","Vertfull"
"8099","Earth","True","TRAPPIST-1e",15,"False",0,0,0,0,0,"G",1404,"P","8650_01","True","Weberton"
"8100","Earth","True","TRAPPIST-1e",50,"False",0,0,0,0,0,"G",1393,"S","8653_01","True","Bairdyork"
"8101","Earth","False","TRAPPIST-1e",35,"False",777,0,23,0,61,"F",1779,"P","8654_01","False","Noelan"
"8102","Europa","False","TRAPPIST-1e",29,"False",0,4455,0,1663,4435,"A",103,"S","8656_01","False","Imparmle"
"8103","Europa","False","55 Cancri e",38,"True",0,1298,0,1841,1547,"A",103,"S","8656_02","False","Rotter"
"8104","Europa","True","55 Cancri e",29,"True",0,0,0,0,0,"A",103,"S","8656_03","True","Imparmle"
"8105","Mars","False","TRAPPIST-1e",39,"False",200,0,1083,65,0,"F",1780,"P","8657_01","True","Harta"
"8106","Mars","False","TRAPPIST-1e",49,"False",0,1,1364,226,0,"E",568,"S","8658_01","True","Forne"
"8107","Mars","False","TRAPPIST-1e",39,"False",345,0,848,0,116,"F",1673,"S","8658_02","False","Forne"
"8108","Earth","False","TRAPPIST-1e",19,"False",125,556,23,0,0,"F",1781,"P","8659_01","True","Ryanglasey"
"8109","Earth","False","TRAPPIST-1e",19,"False",886,0,0,1587,12,"F",1675,"S","8661_01","False","Pierry"
"8110","Earth","False","TRAPPIST-1e",14,"False",450,4791,896,0,0,"G",1394,"S","8663_01","True","Hurchrisong"
"8111","Earth","True","55 Cancri e",40,"False",0,0,0,0,0,"G",712.626927290588,"S","8663_02","True","Hurchrisong"
"8112","Earth","False","TRAPPIST-1e",40,"False",909,0,0,0,0,"G",1395,"S","8664_01","False","Hallahaney"
"8113","Mars","False","TRAPPIST-1e",20,"False",733,0,455,278.774906459561,0,"F",1676,"S","8667_01","False","Kad"
"8114","Mars","True","TRAPPIST-1e",6,"False",0,0,0,0,0,"F",1783,"P","8668_01","True","Rapie"
"8115","Mars","False","TRAPPIST-1e",41,"False",806,16,125,1008,0,"D",269,"P","8668_02","False","Rapie"
"8116","Mars","False","TRAPPIST-1e",37,"False",0,0,0,0,0,"E",556,"P","8668_03","False","Rapie"
"8117","Earth","False","TRAPPIST-1e",31,"False",949,0,22,0,0,"F",1677,"S","8669_01","False","Cartiz"
"8118","Earth","False","TRAPPIST-1e",8,"False",0,0,0,0,0,"G",1397,"S","8669_02","False","Cartiz"
"8119","Earth","False","TRAPPIST-1e",55,"False",506,0,456,0,0,"F",1677,"S","8669_03","False","Cartiz"
"8120","Earth","True","PSO J318.5-22",16,"False",0,0,0,0,0,"G",1398,"S","8670_01","True","Williotters"
"8121","Europa","False","55 Cancri e",29,"False",1,764,1,265,1539,"A",90,"P","8671_01","True","Ticagent"
"8122","Earth","False","TRAPPIST-1e",40,"False",21,155,0,267,0,"G",1406,"P","8672_01","False","Rilley"
"8123","Europa","True","55 Cancri e",27,"False",0,0,0,0,0,"C",285,"P","8673_01","True","Pentical"
"8124","Mars","False","TRAPPIST-1e",21,"False",4924,0,49,2,0,"F",1784,"P","8674_01","False","Resty"
"8125","Europa","True","TRAPPIST-1e",25,"False",0,0,0,0,0,"B",281,"P","8675_01","True","Droning"
"8126","Mars","False","TRAPPIST-1e",44,"False",505.95142972488,971,700,0,0,"F",1786,"P","8680_01","False","Sty"
"8127","Mars","False","TRAPPIST-1e",34,"False",368,499,1729,0,2,"F",1787,"P","8681_01","False","Derry"
"8128","Mars","False","TRAPPIST-1e",1,"False",0,0,0,0,0,"F",1787,"P","8681_02","True","Facle"
"8129","Mars","False","TRAPPIST-1e",1,"False",0,0,0,0,0,"F",1787,"P","8681_03","True","Derry"
"8130","Earth","False","PSO J318.5-22",42,"False",51,6,87,21,404,"F",1679,"S","8683_01","False","Prinson"
"8131","Earth","False","TRAPPIST-1e",18,"False",1,1,0,226,488,"F",1788,"P","8684_01","False","Meleon"
"8132","Earth","True","55 Cancri e",21,"False",0,0,0,0,0,"G",1400,"S","8685_01","True","Midtt"
"8133","Earth","False","TRAPPIST-1e",24,"False",0,89.5051689837118,594,95,0,"F",1680,"S","8687_01","True","Cartiz"
"8134","Earth","False","TRAPPIST-1e",24.5196070159868,"False",0,0,0,595,0,"F",1681,"S","8688_01","False","Moodmandez"
"8135","Earth","True","PSO J318.5-22",18,"False",0,0,0,0,0,"G",1409,"P","8691_01","False","Pierry"
"8136","Earth","True","PSO J318.5-22",27,"False",0,0,0,0,0,"G",1410,"P","8693_01","True","Buckson"
"8137","Earth","True","TRAPPIST-1e",13,"False",0,0,0,0,0,"G",1411,"P","8694_01","True","Lunapperts"
"8138","Earth","False","TRAPPIST-1e",10,"False",0,0,0,0,0,"G",1411,"P","8694_02","False","Lunapperts"
"8139","Earth","True","TRAPPIST-1e",8,"False",0,0,0,0,0,"G",1411,"P","8694_03","False","Lunapperts"
"8140","Mars","False","TRAPPIST-1e",40,"False",76,0,1169,0,64,"F",1683,"S","8695_01","True","Seen"
"8141","Europa","True","PSO J318.5-22",35,"False",0,0,0,0,0,"C",326,"S","8696_01","True","Alvesssidy"
"8142","Mars","False","TRAPPIST-1e",13,"False",217,7,928,0,728,"F",1684,"S","8700_01","False","Teake"
"8143","Mars","False","55 Cancri e",19,"False",203,0,172,1460,151,"F",1789,"P","8701_01","False","Rekle"
"8144","Earth","False","TRAPPIST-1e",44,"False",84,0,308,0,1179,"F",1685,"S","8703_01","False","Simpsonks"
"8145","Mars","True","TRAPPIST-1e",36,"False",0,0,0,0,0,"F",1686,"S","8704_01","True","Facke"
"8146","Mars","False","TRAPPIST-1e",29,"False",2239,0,146,0,0,"D",264,"S","8704_02","False","Facke"
"8147","Earth","False","PSO J318.5-22",28,"False",679,0,0,0,0,"G",1413,"P","8708_01","False","Jacostaffey"
"8148","Earth","False","TRAPPIST-1e",36,"False",0,98,456,277,70,"F",1687,"S","8709_01","False","Cartyernan"
"8149","Earth","False","PSO J318.5-22",24,"False",312,227,50,0,0,"F",1688,"S","8710_01","False","Scheron"
"8150","Mars","True","TRAPPIST-1e",14,"False",0,0,0,0,0,"F",1792,"P","8712_01","True","Snoff"
"8151","Mars","False","TRAPPIST-1e",50,"False",1584,0,36,104,0,"D",270,"P","8714_01","True","Mad"
"8152","Earth","False","PSO J318.5-22",20,"False",426,0,220,2,0,"F",1793,"P","8716_01","False","Graneyes"
"8153","Earth","False","TRAPPIST-1e",38,"False",139,9,0,0,582,"F",1689,"S","8717_01","False","Freevenson"
"8154","Europa","False","TRAPPIST-1e",33,"True",0,3076,0,3,994,"A",104,"S","8719_01","False","Invebodene"
"8155","Europa","False","55 Cancri e",54,"False",0,1821,2370,949,46,"A",104,"S","8719_02","False","Alcemblery"
"8156","Europa","True","55 Cancri e",20,"False",0,0,0,0,0,"A",104,"S","8719_03","True","Invebodene"
"8157","Earth","False","55 Cancri e",23,"False",0,247,1063,36,0,"F",1690,"S","8720_01","True","Bartines"
"8158","Europa","True","55 Cancri e",65,"False",0,0,0,0,0,"B",337,"S","8721_01","True","Tronsive"
"8159","Mars","True","TRAPPIST-1e",51,"False",0,0,0,0,0,"E",558,"P","8722_01","False","Pine"
"8160","Mars","False","TRAPPIST-1e",36,"False",2002,0,10,87,0,"E",558,"P","8722_02","False","Pine"
"8161","Earth","False","TRAPPIST-1e",38,"False",32,1163,0,52,1935,"F",1794,"P","8723_01","False","Traverdy"
"8162","Earth","False","55 Cancri e",28,"False",34,0,0,0,658,"F",1797,"P","8727_01","False","Bulliamoses"
"8163","Earth","False","TRAPPIST-1e",32,"False",258,500,3,15,128,"F",1798,"P","8728_01","True","Fulloydez"
"8164","Earth","False","TRAPPIST-1e",55,"False",694,0,1,87,0,"G",1416,"P","8728_02","False","Fulloydez"
"8165","Earth","False","TRAPPIST-1e",23,"False",1254,0,45,0,0,"F",1798,"P","8728_03","False","Fulloydez"
"8166","Earth","False","PSO J318.5-22",38,"False",647,23,1,0,0,"F",1798,"P","8728_04","False","Fulloydez"
"8167","Earth","True","55 Cancri e",18,"False",0,0,0,0,0,"G",1416,"P","8728_05","True","Fulloydez"
"8168","Earth","True","PSO J318.5-22",32,"False",0,0,0,0,0,"G",1416,"P","8728_06","False","Fulloydez"
"8169","Earth","False","TRAPPIST-1e",44,"False",266,3,2,0,748,"F",980.945751302327,"P","8728_07","False","Fulloydez"
"8170","Earth","False","TRAPPIST-1e",62,"False",0,592,164,0,0,"G",1416,"P","8728_08","True","Fulloydez"
"8171","Europa","False","TRAPPIST-1e",66,"False",354,2639,0,1180,0,"E",559,"P","8729_01","False","Rewmid"
"8172","Europa","False","TRAPPIST-1e",20,"False",330.004583333333,7759,18,4925,12685,"E",559,"P","8729_02","False","Rewmid"
"8173","Earth","False","TRAPPIST-1e",19,"False",193,251,0,165,0,"F",1691,"S","8732_01","False","Jacostaffey"
"8174","Earth","False","TRAPPIST-1e",25.5119077813087,"False",22,226,0,0,633,"G",1406,"S","8733_01","False","Wolfernan"
"8175","Earth","False","PSO J318.5-22",25,"False",84.1621588490005,0,707,1,0,"G",1417,"P","8734_01","True","Johnshines"
"8176","Earth","False","TRAPPIST-1e",20,"False",227,0,1,0,707,"F",1799,"P","8735_01","False","Ryanglasey"
"8177","Mars","True","TRAPPIST-1e",18,"False",0,0,0,0,0,"F",1800,"P","8736_01","True","Pota"
"8178","Mars","False","TRAPPIST-1e",20,"False",635.417500460013,2,289,976,0,"F",1800,"P","8736_02","True","Pota"
"8179","Europa","True","TRAPPIST-1e",14,"False",0,0,0,0,0,"A",91,"P","8741_01","True","Alaring"
"8180","Europa","False","55 Cancri e",49,"False",0,3853,0,245,178,"A",91,"P","8741_02","True","Alaring"
"8181","Europa","False","TRAPPIST-1e",49,"False",4,44,1401,1043,0,"A",91,"P","8741_03","False","Stichseary"
"8182","Earth","False","55 Cancri e",19,"False",179,16,246,280,0,"F",1802,"P","8743_01","False","Villenson"
"8183","Earth","False","TRAPPIST-1e",53,"False",1613,0,0,0,7,"E",570,"S","8744_01","False","Holton"
"8184","Mars","False","TRAPPIST-1e",31,"False",947,83,19,0,0,"E",562,"P","8749_01","False","Cuche"
"8185","Earth","False","TRAPPIST-1e",18,"False",24,753,0,0,0,"F",1804,"P","8750_01","False","Carlsonney"
"8186","Earth","False","TRAPPIST-1e",24,"False",0,0,124,4,471,"F",1694,"S","8751_01","False","Weavesend"
"8187","Mars","False","TRAPPIST-1e",35,"False",2758,0,1,0,0,"D",272,"P","8752_01","False","Strad"
"8188","Earth","False","TRAPPIST-1e",27,"False",0,0,0,545,89,"F",1805,"P","8753_01","False","Sellentry"
"8189","Earth","False","TRAPPIST-1e",38,"False",22,9,40,732,0,"F",1805,"P","8753_02","False","Sellentry"
"8190","Earth","False","TRAPPIST-1e",23,"False",0,0,9,69,1157,"F",1805,"P","8753_03","False","Sellentry"
"8191","Earth","False","TRAPPIST-1e",22,"False",151,70.5977917663065,613,6,0,"G",1408,"S","8754_01","False","Popelazquez"
"8192","Europa","True","55 Cancri e",38,"False",0,0,0,0,0,"D",265,"S","8755_01","True","Alvercal"
"8193","Earth","False","TRAPPIST-1e",28,"False",1,1484,210,0,5,"G",1409,"S","8757_01","True","Danielps"
"8194","Mars","False","TRAPPIST-1e",25,"False",520,0,139,0,77,"F",1695,"S","8759_01","False","Chate"
"8195","Mars","False","TRAPPIST-1e",45,"False",74,0,0,1130,22,"F",1695,"S","8759_02","False","Chate"
"8196","Earth","False","TRAPPIST-1e",22,"False",804,0,0,0,0,"F",1696,"S","8760_01","False","Alvasquez"
"8197","Earth","False","TRAPPIST-1e",30,"False",32,180,497,0,99,"G",1410,"S","8762_01","True","Cardner"
"8198","Mars","True","55 Cancri e",25,"False",0,0,0,0,0,"F",1697,"S","8764_01","True","Gene"
"8199","Mars","True","TRAPPIST-1e",24,"False",0,0,0,0,0,"F",1807,"P","8766_01","True","Mine"
"8200","Mars","False","TRAPPIST-1e",44,"False",1,0,2080,11,0,"F",1700,"S","8769_01","True","Ches"
"8201","Earth","False","TRAPPIST-1e",6,"False",0,0,0,0,0,"F",1808,"P","8770_01","False","Waderoachez"
"8202","Earth","True","TRAPPIST-1e",0,"False",0,0,0,0,0,"F",1808,"P","8770_02","True","Waderoachez"
"8203","Earth","False","PSO J318.5-22",14,"False",476,14,0,328,8,"F",904.417071847682,"S","8770_03","False","Morgerson"
"8204","Earth","False","TRAPPIST-1e",37,"False",0,0,11,1028,7,"F",1808,"P","8770_04","False","Morgerson"
"8205","Earth","False","TRAPPIST-1e",15,"False",0,912,82,5,0,"F",1808,"P","8770_05","False","Morgerson"
"8206","Earth","False","TRAPPIST-1e",0,"False",0,0,0,0,0,"F",1808,"P","8770_06","True","Waderoachez"
"8207","Earth","False","TRAPPIST-1e",17,"False",0,810,66,0,0,"F",1808,"P","8770_07","True","Waderoachez"
"8208","Earth","False","TRAPPIST-1e",58,"False",0,805,3,3,0,"G",1421,"P","8771_01","False","Boyersons"
"8209","Europa","True","55 Cancri e",15,"False",0,0,0,0,0,"B",339,"S","8772_01","True",NA
"8210","Europa","False","55 Cancri e",53,"False",0,1127,0,3939,1420.24194782486,"C",149.629384124158,"P","8772_02","False","Motled"
"8211","Mars","False","TRAPPIST-1e",29,"False",257,0,782,8,3,"D",274,"P","8773_01","False","Ica"
"8212","Earth","True","TRAPPIST-1e",24,"False",0,0,0,0,0,"G",1412,"S","8774_01","True","Gentledges"
"8213","Earth","False","TRAPPIST-1e",40,"False",0,0,286,6,570,"E",574,"S","8776_01","True","Headardyer"
"8214","Earth","False","55 Cancri e",21,"False",2,133.643486589834,0,634,0,"G",1413,"S","8779_01","False","Brensonsen"
"8215","Earth","False","TRAPPIST-1e",30,"False",0,114,0,726,67,"G",1414,"S","8780_01","False","Bryangton"
"8216","Earth","False","TRAPPIST-1e",20,"False",0,91,2,623,93,"G",1415,"S","8781_01","False","Flowensley"
"8217","Mars","True","TRAPPIST-1e",20,"False",0,0,0,0,-5.51494849787559e-12,"F",1701,"S","8782_01","True","Butty"
"8218","Mars","False","TRAPPIST-1e",18,"False",697,0,25,0,61,"D",276,"P","8783_01","False","Wate"
"8219","Mars","True","TRAPPIST-1e",36,"False",0,0,0,0,0,"D",276,"P","8783_02","True","Wate"
"8220","Earth","False","TRAPPIST-1e",20,"False",874,0,80,154.106427166525,0,"F",1810,"P","8785_01","False","Llobsoney"
"8221","Earth","False","TRAPPIST-1e",4,"False",0,0,0,0,0,"G",1422,"P","8785_02","True","Llobsoney"
"8222","Europa","True","55 Cancri e",59,"False",0,0,0,0,0,"B",284,"P","8786_01","True","Fringearty"
"8223","Earth","False","TRAPPIST-1e",20,"False",11,0,0,843,0,"G",1416,"S","8787_01","False",NA
"8224","Earth","False","55 Cancri e",4,"False",0,0,0,0,0,"G",1417,"S","8789_01","False","Cartez"
"8225","Earth","False","TRAPPIST-1e",23,"False",0,565,0,35,188,"E",576,"S","8789_02","True","Cartez"
"8226","Europa","False","55 Cancri e",25,"False",698,4978,0,146,0,"D",277,"P","8790_01","True","Fawnsive"
"8227","Earth","False","PSO J318.5-22",20,"False",0,571,82,0,0,"F",1812,"P","8791_01","False","Meleon"
"8228","Earth","False","TRAPPIST-1e",22,"False",0,0,637,0,50,"E",563,"P","8794_01","True","Slatessen"
"8229","Earth","False","TRAPPIST-1e",6,"False",0,0,0,0,0,"G",1418,"S","8796_01","True","Traverdy"
"8230","Earth","False","TRAPPIST-1e",14,"False",588,144,1,0,168,"F",1704,"S","8796_02","False","Jorden"
"8231","Earth","True","TRAPPIST-1e",0,"False",0.298486723012097,0,0,0,0,"G",1418,"S","8796_03","False","Jorden"
"8232","Earth","True","TRAPPIST-1e",4,"False",0,0,0,0,0,"G",1418,"S","8796_04","False","Jorden"
"8233","Earth","False","TRAPPIST-1e",37,"False",63,0,0,0,661,"F",1704,"S","8796_05","False","Jorden"
"8234","Earth","False","TRAPPIST-1e",14,"False",0,1427,148,0,7,"F",1704,"S","8796_06","True","Traverdy"
"8235","Earth","False","TRAPPIST-1e",34,"False",14,748,0,41,0,"F",1704,"S","8796_07","True","Bakerson"
"8236","Earth","True","55 Cancri e",3,"False",0,0,0,0,0,"G",1418,"S","8796_08","True","Traverdy"
"8237","Earth","False","PSO J318.5-22",18,"False",0,3,110,588,0,"F",1705,"S","8797_01","False","Bradamss"
"8238","Earth","False","TRAPPIST-1e",27,"False",1771,0,242,0,37,"F",1706,"S","8798_01","False","Mcculley"
"8239","Earth","False","TRAPPIST-1e",19,"False",0,0,855,11,42,"G",1419,"S","8799_01","True","Boltond"
"8240","Earth","False","TRAPPIST-1e",37,"False",10,557,51,83,0,"F",1707,"S","8801_01","False","Vincenton"
"8241","Europa","True","TRAPPIST-1e",29,"False",0,0,0,0,0,"D",266,"S","8802_01","True","Unsible"
"8242","Earth","False","PSO J318.5-22",37,"False",570,0,7,107,0,"F",1815,"P","8805_01","False","Rasmussony"
"8243","Mars","False","TRAPPIST-1e",32,"False",81,0,1363,0,0,"F",1708,"S","8806_01","True","Clake"
"8244","Earth","False","PSO J318.5-22",22,"False",0,0,0,617,0,"G",1420,"S","8807_01","False","Polliamposs"
"8245","Earth","False","TRAPPIST-1e",38,"False",0,2532,0,204,0,"F",1816,"P","8808_01","True","Folemonley"
"8246","Earth","False","TRAPPIST-1e",24,"False",0,0,0,2019,117,"F",1817,"P","8809_01","False","Cooperkins"
"8247","Earth","False","PSO J318.5-22",63,"False",0,0,80,0,2322,"E",577,"S","8811_01","False","Goods"
"8248","Mars","True","TRAPPIST-1e",23,"False",0,0,0,0,0,"E",564,"P","8812_01","False","Part"
"8249","Earth","False","PSO J318.5-22",41,"False",413,0,0,7,347,"G",1421,"S","8813_01","False",NA
"8250","Earth","False","55 Cancri e",20,"False",0,0,0,335,957,"F",1818,"P","8815_01","False","Tranklinay"
"8251","Europa","True","TRAPPIST-1e",48,"False",0,0,0,0,-5.7968918554252e-12,"B",340,"S","8816_01","True","Diouselt"
"8252","Europa","True","55 Cancri e",44,"False",0,0,0,0,0,"B",340,"S","8816_02","True","Diouselt"
"8253","Europa","True","55 Cancri e",15,"False",0,0,0,0,0,"B",340,"S","8816_03","True","Diouselt"
"8254","Europa","True","55 Cancri e",29,"False",0,0,0,0,0,"B",340,"S","8816_04","True","Diouselt"
"8255","Europa","False","TRAPPIST-1e",64,"False",0,1770,0,4111,180,"B",340,"S","8816_05","False","Diouselt"
"8256","Earth","False","TRAPPIST-1e",19,"False",586,10,0,30,0,"G",1426,"P","8817_01","False","Mirezavis"
"8257","Earth","True","PSO J318.5-22",28,"False",0,0,0,0,0,"G",1427,"P","8818_01","True","Ballocks"
"8258","Earth","False","TRAPPIST-1e",44,"False",857,0,1,8,17,"G",1428,"P","8819_01","False","Sancasey"
"8259","Earth","True","TRAPPIST-1e",13,"False",0,0,0,0,0,"G",1429,"P","8820_01","True","Hahnstoneal"
"8260","Earth","False","TRAPPIST-1e",45,"False",198,454,1,0,4,"E",565,"P","8821_01","True","Lewinez"
"8261","Europa","False","55 Cancri e",25,"False",0,145,1359,492,205,"A",92,"P","8822_01","False","Spopting"
"8262","Mars","True","TRAPPIST-1e",19,"False",0,0,0,0,0,"F",1710,"S","8823_01","True","Jamad"
"8263","Earth","False","TRAPPIST-1e",29,"False",128,0,130,132,473,"F",1819,"P","8824_01","False","Whiters"
"8264","Earth","True","55 Cancri e",21,"False",0,0,0,0,0,"G",1422,"S","8825_01","True","Halexandez"
"8265","Europa","False","55 Cancri e",13,"False",1212,4485,0,4016,57,"C",290,"P","8826_01","False","Hednigic"
"8266","Europa","False","55 Cancri e",25,"False",1369,310,3,4502,377,"C",290,"P","8826_02","False","Hednigic"
"8267","Europa","False","TRAPPIST-1e",46,"False",1384,229,0,1572,1,"C",290,"P","8826_03","False","Hednigic"
"8268","Earth","False","55 Cancri e",37,"False",88,0,719,88,0,"F",1820,"P","8827_01","True","Mclarseney"
"8269","Earth","False","55 Cancri e",19,"False",0,6,0,0,1179,"F",1711,"S","8828_01","True","Robersondez"
"8270","Mars","False","TRAPPIST-1e",29,"False",230,0,1404,464,0,"E",578,"S","8830_01","False","Vloaf"
"8271","Mars","True","TRAPPIST-1e",21,"False",0,0,0,0,0,"F",1712,"S","8830_02","True","Vloaf"
"8272","Mars","True","TRAPPIST-1e",13,"False",0,0,0,0,0,"F",1713,"S","8831_01","True","Beake"
"8273","Earth","True","55 Cancri e",15,"False",0,0,0,0,0,"G",1424,"S","8833_01","True","Vanglis"
"8274","Earth","False","TRAPPIST-1e",42,"False",4,0,0,0,792,"F",1715,"S","8834_01","False","Howayery"
"8275","Earth","True","TRAPPIST-1e",21.6083463335547,"False",0,0,0,0,0,"G",1425,"S","8835_01","False","Bartines"
"8276","Earth","False","TRAPPIST-1e",26,"False",903,0,182,0,27,"F",1821,"P","8836_01","False","Mcinton"
"8277","Earth","True","TRAPPIST-1e",19,"False",0,0,0,0,0,"G",1430,"P","8836_02","False","Mcinton"
"8278","Earth","False","TRAPPIST-1e",18,"False",0,181,628,0,0,"G",1431,"P","8838_01","True","Chanash"
"8279","Earth","False","55 Cancri e",50,"False",0,433,4,0,2020,"F",1716,"S","8840_01","False","Litthews"
"8280","Mars","True","TRAPPIST-1e",28,"False",0,0,0,0,0,"F",1822,"P","8841_01","True","Derry"
"8281","Europa","False","TRAPPIST-1e",24,"False",3,2910,0,112,36,"D",267,"S","8842_01","True","Amspring"
"8282","Europa","False","TRAPPIST-1e",31,"False",159.723144842891,927,0,2760,1,"C",327,"S","8843_01","False","Rinicapead"
"8283","Earth","False","55 Cancri e",19,"False",0,0,717,1,0,"E",579,"S","8844_01","True","Wynneyerson"
"8284","Earth","False","TRAPPIST-1e",20,"False",735,0,0,41,1,"F",1823,"P","8845_01","False","Coolez"
"8285","Earth","False","TRAPPIST-1e",23,"False",0,1204,40,0,375,"E",566,"P","8845_02","False","Coolez"
